YEAR,STATEFIP,COUNTYFP,OWNERSHP,HHINCOME,SEX,AGE,MARST,RACE,EDUC
2019,13,135,1,122000,1,61,1,2,2
2019,13,135,1,122000,0,59,1,2,1
2019,13,135,1,122000,0,28,0,2,2
2019,13,0,1,40000,1,72,1,1,1
2019,13,0,1,40000,0,71,1,1,3
2019,13,0,0,8000,0,23,1,1,1
2019,13,0,1,91500,0,39,1,1,2
2019,13,0,1,91500,1,52,1,1,1
2019,13,0,1,91500,0,63,3,1,2
2019,13,135,1,57500,1,57,1,4,1
2019,13,135,1,57500,0,65,1,4,1
2019,13,67,1,70000,1,57,0,2,1
2019,13,67,1,70000,0,27,0,2,2
2019,13,57,1,137000,1,58,3,1,1
2019,13,57,1,137000,0,35,1,1,1
2019,13,57,1,137000,1,36,1,1,2
2019,13,57,1,137000,0,55,3,1,2
2019,13,117,1,108400,0,40,1,5,1
2019,13,117,1,108400,1,31,1,5,1
2019,13,0,1,25500,1,45,1,1,2
2019,13,0,1,88000,0,46,1,1,2
2019,13,0,1,88000,1,49,1,1,3
2019,13,0,1,22000,0,35,3,2,2
2019,13,67,1,86900,1,71,1,1,2
2019,13,67,1,86900,0,71,1,1,3
2019,13,0,1,195100,1,60,0,1,3
2019,13,67,1,150000,1,57,1,1,2
2019,13,67,1,150000,0,57,1,1,2
2019,13,0,1,207000,0,52,1,1,2
2019,13,0,1,207000,1,55,1,1,3
2019,13,51,0,20800,1,34,2,1,1
2019,13,0,1,421140,0,58,1,1,2
2019,13,0,1,421140,1,59,1,1,3
2019,13,51,0,31200,1,26,2,1,1
2019,13,0,1,27300,0,71,1,1,1
2019,13,0,1,93300,0,57,1,1,3
2019,13,0,1,93300,1,73,1,1,1
2019,13,0,1,93300,0,32,0,1,2
2019,13,135,1,320000,1,53,3,1,3
2019,13,135,1,320000,0,32,0,1,2
2019,13,0,1,50000,0,57,3,1,3
2019,13,0,1,24000,0,65,4,2,1
2019,13,0,1,22000,1,47,2,2,1
2019,13,0,1,165000,0,53,3,2,2
2019,13,139,1,140000,1,65,1,4,2
2019,13,139,1,140000,0,60,1,1,1
2019,13,67,1,229900,1,64,1,1,2
2019,13,67,1,229900,0,64,1,1,2
2019,13,0,1,192500,1,52,1,2,2
2019,13,0,1,192500,0,51,1,2,2
2019,13,51,0,94000,1,43,1,1,2
2019,13,51,0,94000,0,47,1,1,1
2019,13,97,0,65000,0,40,0,1,1
2019,13,57,1,97000,1,59,1,1,2
2019,13,57,1,97000,0,60,1,1,2
2019,13,0,1,83000,0,47,1,1,2
2019,13,0,1,83000,1,49,1,1,1
2019,13,51,1,75000,1,51,3,1,2
2019,13,0,0,70230,0,42,3,1,2
2019,13,57,1,76000,1,41,0,5,2
2019,13,0,1,57600,1,67,1,1,1
2019,13,0,1,57600,0,68,1,1,1
2019,13,0,0,8100,0,27,0,1,2
2019,13,0,1,9300,0,53,3,1,1
2019,13,0,1,9300,0,29,0,1,1
2019,13,77,0,36500,0,47,1,1,1
2019,13,77,0,36500,1,42,1,1,1
2019,13,0,1,79500,0,29,1,1,2
2019,13,0,1,79500,1,29,1,1,1
2019,13,0,0,10500,0,59,0,2,1
2019,13,0,1,77040,1,53,1,1,2
2019,13,0,1,77040,0,37,1,1,1
2019,13,135,1,150000,0,40,1,1,2
2019,13,135,1,150000,1,39,1,1,1
2019,13,51,1,56600,1,71,3,1,2
2019,13,67,1,133600,1,33,1,2,2
2019,13,67,1,133600,0,31,1,2,3
2019,13,67,1,133600,0,48,3,2,2
2019,13,57,1,129400,0,67,1,1,1
2019,13,57,1,129400,1,72,1,1,2
2019,13,67,0,55000,0,47,3,1,3
2019,13,0,0,49200,1,48,1,1,2
2019,13,0,0,49200,1,45,1,1,1
2019,13,0,0,132000,1,43,1,2,2
2019,13,0,0,132000,0,40,1,2,2
2019,13,0,0,132000,0,25,0,2,2
2019,13,67,1,580300,1,55,1,1,3
2019,13,67,1,580300,0,63,1,1,2
2019,13,0,0,85600,1,57,1,1,3
2019,13,0,0,85600,0,65,1,1,2
2019,13,0,0,85600,0,24,0,1,2
2019,13,139,1,132000,0,36,1,1,2
2019,13,139,1,132000,1,37,1,1,2
2019,13,0,0,87000,1,39,1,1,2
2019,13,0,0,87000,0,30,1,1,2
2019,13,0,1,26000,0,50,3,2,1
2019,13,139,1,166800,0,50,1,1,2
2019,13,139,1,166800,1,52,1,1,2
2019,13,139,1,166800,0,24,0,1,1
2019,13,139,1,166800,1,25,0,1,1
2019,13,135,1,109000,0,47,1,5,3
2019,13,135,1,109000,1,41,1,5,2
2019,13,0,1,53000,1,56,1,1,1
2019,13,0,1,53000,0,62,1,1,1
2019,13,0,1,84100,1,36,3,1,2
2019,13,0,0,38800,1,41,0,5,1
2019,13,0,0,38800,0,50,0,5,1
2019,13,245,1,72000,1,35,0,1,2
2019,13,0,1,12100,0,39,2,1,1
2019,13,0,1,25300,0,64,4,1,1
2019,13,151,1,113500,0,57,1,1,2
2019,13,151,1,113500,1,57,1,5,2
2019,13,0,0,0,0,65,4,1,1
2019,13,113,1,960000,0,46,1,2,2
2019,13,113,1,960000,1,42,1,2,2
2019,13,117,1,74000,0,28,0,1,2
2019,13,0,1,151200,1,62,1,1,2
2019,13,0,1,151200,0,55,1,1,2
2019,13,0,1,151200,1,24,0,1,2
2019,13,51,1,13600,1,51,0,2,1
2019,13,0,1,26600,0,66,0,2,1
2019,13,51,1,19800,0,65,4,2,1
2019,13,51,1,19800,1,26,0,2,1
2019,13,0,1,99700,0,56,0,2,2
2019,13,185,1,25000,0,68,3,1,2
2019,13,0,1,73300,0,60,1,1,2
2019,13,0,1,73300,1,61,1,1,2
2019,13,0,1,82800,0,68,0,2,3
2019,13,0,1,82800,0,58,0,2,2
2019,13,0,1,82800,0,29,0,2,2
2019,13,0,0,15000,0,41,1,1,2
2019,13,0,0,15000,1,40,1,1,1
2019,13,0,1,19000,0,43,0,1,1
2019,13,57,1,343220,0,60,1,1,2
2019,13,57,1,343220,1,63,1,1,3
2019,13,67,1,205000,1,58,1,1,3
2019,13,67,1,205000,0,57,1,1,3
2019,13,67,1,205000,1,26,0,1,2
2019,13,0,1,131800,1,56,1,1,2
2019,13,0,1,131800,0,54,1,1,2
2019,13,0,0,42000,0,34,0,1,2
2019,13,0,1,91200,1,41,3,1,1
2019,13,151,0,960,1,41,0,2,2
2019,13,0,1,58600,1,67,1,1,1
2019,13,0,1,58600,0,66,1,1,1
2019,13,63,1,5100,1,68,3,2,2
2019,13,0,1,167500,0,58,0,1,2
2019,13,0,1,167500,0,25,0,1,1
2019,13,0,1,81000,1,40,0,1,1
2019,13,0,1,81000,0,47,4,1,1
2019,13,0,1,81600,1,68,1,1,1
2019,13,0,1,104460,0,66,1,1,2
2019,13,0,1,104460,1,67,1,1,2
2019,13,0,1,65000,0,31,1,2,1
2019,13,0,1,65000,1,41,1,2,1
2019,13,57,0,155000,0,38,1,1,2
2019,13,57,0,155000,1,38,1,1,2
2019,13,0,1,108000,1,53,3,1,2
2019,13,0,0,115000,1,38,1,2,1
2019,13,0,0,115000,0,38,1,2,3
2019,13,67,1,93300,1,34,1,1,2
2019,13,67,1,93300,0,31,1,1,2
2019,13,0,0,24000,1,42,1,5,1
2019,13,0,0,24000,0,45,1,5,1
2019,13,67,0,83900,0,33,0,2,1
2019,13,313,1,44300,0,59,0,2,2
2019,13,135,1,216600,1,47,1,4,2
2019,13,135,1,216600,0,39,1,4,2
2019,13,135,1,216600,0,53,1,4,2
2019,13,0,0,22000,0,56,3,1,1
2019,13,245,0,38600,1,58,1,2,1
2019,13,245,0,38600,0,65,1,2,1
2019,13,0,1,69000,0,52,1,1,1
2019,13,0,1,69000,1,51,1,1,1
2019,13,245,0,71000,1,27,1,1,1
2019,13,245,0,71000,0,25,1,1,2
2019,13,0,0,81700,1,35,0,1,2
2019,13,151,0,23000,0,45,2,2,1
2019,13,0,1,44500,1,56,0,1,2
2019,13,0,1,69300,1,64,1,1,1
2019,13,0,1,69300,0,64,1,1,2
2019,13,245,1,107900,1,58,1,1,1
2019,13,245,1,107900,0,64,1,1,1
2019,13,57,1,40500,0,66,4,1,2
2019,13,77,0,1830,0,64,4,2,1
2019,13,0,1,47000,1,60,1,4,2
2019,13,0,1,47000,0,57,1,4,1
2019,13,0,1,47000,0,32,0,4,3
2019,13,0,1,47000,0,26,0,4,1
2019,13,139,1,23500,0,40,3,5,1
2019,13,63,0,17100,1,61,3,5,2
2019,13,113,1,185000,1,29,1,1,2
2019,13,113,1,185000,0,26,1,1,2
2019,13,51,1,62000,0,43,3,1,3
2019,13,0,0,7200,1,69,3,1,1
2019,13,77,0,40000,1,25,0,1,2
2019,13,0,0,0,0,25,0,2,1
2019,13,0,0,88000,0,23,0,1,2
2019,13,0,0,88000,0,23,0,1,2
2019,13,0,0,0,0,46,3,2,1
2019,13,223,1,85000,1,48,1,1,2
2019,13,223,1,85000,0,45,1,1,3
2019,13,223,1,121000,0,39,1,1,2
2019,13,223,1,121000,1,42,1,1,2
2019,13,135,1,85400,0,68,1,1,2
2019,13,135,1,70000,0,39,0,1,2
2019,13,67,0,62000,0,54,3,1,2
2019,13,0,1,125100,1,70,1,1,2
2019,13,0,1,125100,0,71,1,1,2
2019,13,113,1,68000,1,53,0,2,1
2019,13,0,1,88000,1,58,0,2,2
2019,13,0,1,40000,0,50,0,2,1
2019,13,0,1,88400,0,64,1,1,2
2019,13,45,1,45000,1,38,3,1,2
2019,13,15,0,98000,1,39,1,1,1
2019,13,15,0,98000,0,37,1,1,1
2019,13,0,1,13000,0,46,1,2,1
2019,13,0,1,13000,1,52,1,2,1
2019,13,0,1,100000,1,49,1,1,2
2019,13,0,1,100000,0,46,1,1,2
2019,13,63,0,39000,0,39,0,2,1
2019,13,117,1,237900,1,63,1,1,1
2019,13,117,1,237900,0,60,1,1,1
2019,13,117,1,237900,0,36,0,1,1
2019,13,67,0,132000,0,33,1,2,2
2019,13,67,0,132000,1,37,1,5,1
2019,13,0,1,105000,0,26,1,1,2
2019,13,0,1,105000,1,27,1,1,2
2019,13,117,1,75600,1,72,1,1,1
2019,13,117,1,75600,0,71,1,1,1
2019,13,0,1,98900,1,56,3,1,1
2019,13,0,0,74000,1,37,1,1,3
2019,13,0,0,74000,0,30,1,1,3
2019,13,63,1,136400,0,43,2,2,2
2019,13,63,1,136400,1,24,0,2,1
2019,13,135,1,37000,0,55,3,1,1
2019,13,0,0,55000,1,24,1,1,2
2019,13,0,1,59700,0,50,1,1,2
2019,13,0,1,59700,1,36,1,1,2
2019,13,21,0,9400,0,63,3,1,2
2019,13,135,0,31500,1,52,0,1,2
2019,13,0,0,89000,0,25,1,4,2
2019,13,0,0,89000,1,30,1,4,3
2019,13,139,1,55000,0,35,0,5,1
2019,13,139,1,55000,1,40,0,5,1
2019,13,0,1,9500,1,65,3,1,1
2019,13,135,1,58000,0,59,1,1,2
2019,13,135,1,58000,1,62,1,1,1
2019,13,0,1,8400,0,48,2,2,1
2019,13,0,0,55800,0,52,0,2,1
2019,13,0,1,132200,0,32,1,1,2
2019,13,0,1,132200,1,44,1,1,2
2019,13,0,0,22000,0,34,0,2,1
2019,13,0,1,17700,0,71,3,1,1
2019,13,0,0,19200,0,40,1,1,1
2019,13,0,0,19200,1,52,1,2,2
2019,13,0,1,81500,1,62,1,1,1
2019,13,0,1,81500,0,66,1,1,1
2019,13,0,1,81500,1,44,1,1,1
2019,13,0,1,81500,0,39,1,1,2
2019,13,0,1,73000,1,30,1,1,2
2019,13,0,1,73000,0,31,1,1,2
2019,13,0,1,80250,0,64,3,1,2
2019,13,21,1,121900,1,73,1,2,2
2019,13,21,1,121900,0,69,1,2,3
2019,13,0,1,50000,1,65,3,1,1
2019,13,0,1,103000,1,54,1,5,1
2019,13,0,1,103000,0,59,1,5,1
2019,13,0,1,103000,0,30,0,5,1
2019,13,0,1,103000,1,23,0,5,1
2019,13,0,1,103000,0,24,1,5,2
2019,13,0,0,60000,0,50,0,1,2
2019,13,0,0,45000,1,27,0,2,1
2019,13,59,0,80000,1,58,1,1,2
2019,13,59,0,80000,0,26,1,1,1
2019,13,0,1,51800,1,62,1,1,1
2019,13,0,1,51800,0,57,1,1,1
2019,13,135,0,7000,0,57,0,2,1
2019,13,0,0,0,0,31,0,2,1
2019,13,0,0,10000,0,66,3,1,1
2019,13,245,0,14400,1,69,3,1,1
2019,13,67,1,91000,0,44,1,1,1
2019,13,67,1,91000,1,48,1,1,3
2019,13,223,1,101200,0,60,1,2,3
2019,13,223,1,101200,1,61,1,2,2
2019,13,0,0,20000,1,48,0,3,1
2019,13,0,1,58300,1,44,1,1,2
2019,13,0,1,58300,0,39,1,1,2
2019,13,0,1,193200,1,66,1,1,2
2019,13,0,1,193200,0,59,1,1,2
2019,13,0,1,45000,0,54,1,2,2
2019,13,0,1,45000,1,48,1,2,2
2019,13,0,1,88600,1,38,0,1,2
2019,13,0,1,88600,0,52,0,1,2
2019,13,0,1,88600,0,38,0,2,1
2019,13,67,1,110000,1,60,1,1,2
2019,13,67,1,110000,0,60,1,1,3
2019,13,0,1,24500,1,51,1,1,1
2019,13,0,1,24500,0,50,1,1,1
2019,13,0,1,24500,0,71,4,1,1
2019,13,0,1,500000,1,68,0,2,3
2019,13,0,0,80000,1,32,1,4,3
2019,13,0,0,80000,0,24,1,4,2
2019,13,0,1,70000,1,41,1,1,3
2019,13,0,1,70000,0,39,1,1,3
2019,13,0,1,14500,0,60,1,1,1
2019,13,0,1,14500,1,64,1,1,1
2019,13,0,0,16200,0,30,0,2,2
2019,13,67,1,300000,1,47,1,1,2
2019,13,67,1,300000,0,48,1,1,2
2019,13,135,1,58000,0,56,0,1,2
2019,13,223,1,74350,1,51,1,1,3
2019,13,223,1,74350,0,52,1,1,3
2019,13,67,1,248900,1,57,1,2,1
2019,13,67,1,248900,0,53,1,2,3
2019,13,67,1,248900,0,30,0,2,2
2019,13,67,1,248900,0,52,3,2,2
2019,13,67,1,248900,0,31,0,2,2
2019,13,223,1,122000,0,48,1,1,2
2019,13,223,1,122000,1,50,1,1,1
2019,13,0,1,96600,0,50,1,1,2
2019,13,0,1,96600,1,58,1,1,2
2019,13,0,0,35000,1,30,1,1,3
2019,13,97,1,63000,0,23,1,1,1
2019,13,0,1,85060,1,31,1,1,2
2019,13,0,1,85060,0,31,1,1,2
2019,13,185,1,32000,1,33,0,1,2
2019,13,0,0,155000,1,42,1,1,2
2019,13,0,0,155000,0,45,1,1,2
2019,13,0,1,7000,1,69,0,2,1
2019,13,0,0,41400,0,31,0,1,2
2019,13,0,0,41400,0,31,0,1,1
2019,13,0,0,41400,0,23,0,1,1
2019,13,0,0,66300,0,46,3,1,2
2019,13,0,1,121000,1,65,1,1,2
2019,13,0,1,121000,0,65,1,5,2
2019,13,0,1,121000,1,27,0,5,2
2019,13,67,1,60000,1,52,0,2,2
2019,13,139,1,78000,0,30,1,1,2
2019,13,139,1,78000,1,30,1,1,1
2019,13,139,1,102800,0,71,4,2,3
2019,13,139,1,102800,0,48,0,2,1
2019,13,67,1,206000,1,36,1,1,2
2019,13,67,1,206000,0,38,1,2,1
2019,13,67,1,206000,0,65,4,2,2
2019,13,67,1,40000,1,62,0,1,2
2019,13,135,1,27000,0,73,3,1,1
2019,13,0,1,69300,1,56,1,1,3
2019,13,0,1,69300,0,57,1,1,2
2019,13,0,1,69300,1,24,0,1,2
2019,13,0,0,50390,1,59,3,5,1
2019,13,0,0,50390,0,59,0,5,1
2019,13,0,1,230000,1,36,1,1,3
2019,13,0,1,230000,0,38,1,1,2
2019,13,0,1,30700,1,30,2,1,1
2019,13,0,0,111200,1,50,3,1,2
2019,13,0,1,88000,1,30,1,1,2
2019,13,0,1,88000,0,29,1,1,2
2019,13,135,1,158100,1,65,1,1,3
2019,13,135,1,158100,0,67,1,1,2
2019,13,67,1,2000,0,70,4,2,3
2019,13,63,1,58000,0,31,1,1,2
2019,13,63,1,58000,1,31,1,2,1
2019,13,313,0,18000,0,27,0,1,1
2019,13,0,1,26200,1,64,1,1,1
2019,13,0,1,26200,0,56,1,1,1
2019,13,45,1,34600,0,27,1,1,1
2019,13,45,1,34600,1,26,1,1,1
2019,13,0,1,20000,0,62,4,1,1
2019,13,135,1,116500,0,40,1,4,3
2019,13,135,1,116500,1,48,1,4,2
2019,13,151,1,68000,0,32,2,1,1
2019,13,0,1,406000,1,59,3,1,3
2019,13,0,1,69900,1,60,1,1,1
2019,13,0,1,69900,0,57,1,1,1
2019,13,135,1,62400,0,53,0,2,2
2019,13,139,1,33100,0,65,1,1,1
2019,13,139,1,33100,1,68,1,1,1
2019,13,67,1,218600,0,46,1,1,3
2019,13,67,1,218600,1,45,1,1,3
2019,13,0,1,34630,1,73,1,1,2
2019,13,0,1,34630,0,71,1,1,3
2019,13,0,0,36000,1,41,3,1,1
2019,13,0,0,30900,0,41,0,2,1
2019,13,0,0,30900,1,44,0,2,1
2019,13,67,1,23900,0,58,0,1,2
2019,13,0,0,53500,0,41,1,2,1
2019,13,0,0,53500,1,36,1,2,1
2019,13,151,1,100000,0,39,1,1,2
2019,13,151,1,100000,1,40,1,1,1
2019,13,0,0,50000,1,29,0,2,2
2019,13,73,0,72000,0,33,1,1,2
2019,13,73,0,72000,1,40,1,1,2
2019,13,0,1,7500,1,66,3,1,1
2019,13,0,1,30200,1,45,3,1,1
2019,13,67,1,89000,0,24,0,1,2
2019,13,67,1,89000,1,27,0,1,2
2019,13,0,1,106000,1,67,4,1,2
2019,13,97,1,180000,0,51,3,2,2
2019,13,97,1,180000,1,53,3,2,2
2019,13,0,0,28900,0,70,3,2,1
2019,13,0,0,28900,1,61,0,2,1
2019,13,15,1,350,1,60,3,1,2
2019,13,0,1,319000,1,72,1,1,2
2019,13,0,1,319000,0,72,1,1,2
2019,13,0,1,118000,1,64,1,1,2
2019,13,0,1,118000,0,61,1,1,1
2019,13,59,1,45000,1,67,1,1,1
2019,13,59,1,45000,1,56,1,1,1
2019,13,0,0,83000,0,27,1,2,2
2019,13,0,0,83000,1,31,1,2,2
2019,13,67,1,252100,1,45,1,1,3
2019,13,67,1,252100,0,42,1,1,3
2019,13,0,1,55500,0,72,3,1,3
2019,13,63,1,79000,0,61,3,2,1
2019,13,63,1,79000,0,33,0,2,2
2019,13,0,1,293500,0,52,1,1,3
2019,13,0,1,293500,1,53,1,1,2
2019,13,0,1,36000,1,34,0,2,1
2019,13,0,0,74720,1,58,0,1,3
2019,13,117,1,50500,1,67,1,4,2
2019,13,117,1,50500,0,66,1,4,2
2019,13,135,1,264900,1,56,1,5,3
2019,13,135,1,264900,0,54,1,4,2
2019,13,135,1,264900,0,69,0,5,1
2019,13,135,1,264900,0,50,3,5,1
2019,13,57,0,36200,0,59,1,1,3
2019,13,57,0,36200,1,57,1,1,2
2019,13,117,1,104000,1,63,1,1,2
2019,13,117,1,104000,0,65,1,1,2
2019,13,117,1,104000,0,24,0,1,1
2019,13,117,1,113800,1,60,1,1,1
2019,13,117,1,113800,0,56,1,1,1
2019,13,117,1,113800,1,24,3,1,1
2019,13,0,1,48000,1,42,3,1,2
2019,13,0,0,54800,1,31,0,1,2
2019,13,0,0,54800,0,27,0,1,2
2019,13,0,1,150200,0,31,1,1,3
2019,13,0,1,150200,1,41,1,1,3
2019,13,59,0,73000,0,28,1,1,3
2019,13,59,0,73000,1,25,1,1,3
2019,13,0,1,83600,0,62,4,1,1
2019,13,0,1,83600,0,44,3,1,1
2019,13,0,1,83600,0,23,0,1,1
2019,13,0,1,41300,1,73,3,2,1
2019,13,0,1,461000,1,67,1,1,2
2019,13,0,1,461000,0,67,1,1,2
2019,13,313,1,49000,0,55,1,1,1
2019,13,313,1,49000,1,55,1,1,1
2019,13,67,1,285200,0,57,1,1,2
2019,13,67,1,285200,1,58,1,1,2
2019,13,51,1,135200,1,36,1,1,3
2019,13,51,1,135200,0,39,1,1,2
2019,13,0,0,13200,1,68,0,2,1
2019,13,0,0,32000,1,33,0,4,2
2019,13,0,0,32000,0,32,0,4,1
2019,13,67,1,35800,1,65,1,2,2
2019,13,67,1,35800,0,48,1,2,3
2019,13,67,1,35800,1,36,0,2,2
2019,13,139,1,84400,1,33,1,1,2
2019,13,139,1,84400,0,33,1,1,1
2019,13,0,1,75000,1,33,1,1,2
2019,13,0,1,75000,0,31,1,1,2
2019,13,67,1,168000,0,51,1,1,3
2019,13,67,1,168000,1,53,1,1,1
2019,13,57,0,60700,1,51,0,3,1
2019,13,57,0,60700,1,25,0,3,2
2019,13,0,1,97500,1,56,1,1,1
2019,13,0,1,97500,0,51,1,1,3
2019,13,67,1,48000,1,46,3,1,3
2019,13,0,0,27700,1,63,1,1,1
2019,13,0,0,27700,0,62,1,1,1
2019,13,0,0,22000,0,67,3,1,1
2019,13,15,1,120000,0,46,1,1,1
2019,13,15,1,120000,1,47,1,1,1
2019,13,0,1,40000,1,60,3,1,1
2019,13,0,1,50000,1,53,3,1,2
2019,13,0,1,75000,1,57,1,1,2
2019,13,0,1,75000,0,55,1,1,1
2019,13,135,1,225200,1,59,1,4,3
2019,13,135,1,225200,0,64,1,4,2
2019,13,0,1,125000,1,33,1,1,1
2019,13,0,1,125000,0,31,1,1,2
2019,13,185,0,31700,0,62,4,2,2
2019,13,57,1,110000,1,34,1,1,1
2019,13,57,1,110000,0,33,1,1,3
2019,13,0,0,44000,0,67,0,2,1
2019,13,151,1,110350,0,42,1,2,2
2019,13,151,1,110350,1,42,1,2,1
2019,13,151,1,110350,0,61,1,2,2
2019,13,151,1,110350,1,43,0,2,1
2019,13,0,1,52000,0,58,4,2,1
2019,13,0,1,52000,0,73,1,2,1
2019,13,135,0,39000,1,25,0,1,2
2019,13,77,1,43000,0,70,3,1,1
2019,13,0,1,75000,0,26,0,1,2
2019,13,135,1,140000,0,56,1,1,2
2019,13,135,1,140000,1,52,1,1,2
2019,13,21,0,18000,0,66,4,2,1
2019,13,0,1,7000,0,65,3,2,1
2019,13,0,1,7000,1,46,2,2,1
2019,13,0,1,7000,1,34,0,2,1
2019,13,0,1,146000,1,45,1,1,2
2019,13,0,1,146000,0,38,1,1,2
2019,13,151,0,116400,0,49,3,2,2
2019,13,151,0,116400,0,55,1,2,3
2019,13,151,0,116400,1,51,1,2,1
2019,13,151,0,116400,1,58,1,2,2
2019,13,0,1,72000,1,47,1,1,1
2019,13,0,1,72000,0,50,1,4,2
2019,13,0,0,53000,0,29,1,1,2
2019,13,0,0,53000,1,28,1,1,1
2019,13,0,0,15000,0,26,0,1,1
2019,13,0,0,15000,1,25,0,1,2
2019,13,0,1,295000,1,35,1,4,3
2019,13,0,1,295000,0,35,1,4,3
2019,13,0,0,9400,0,67,3,1,1
2019,13,0,0,50000,1,34,0,1,2
2019,13,0,0,34900,0,73,4,1,1
2019,13,0,0,35000,1,35,1,1,2
2019,13,0,0,35000,0,26,1,1,1
2019,13,0,1,16700,1,60,1,1,1
2019,13,0,1,16700,0,52,1,2,1
2019,13,0,1,160000,1,32,1,1,3
2019,13,0,1,160000,0,32,1,1,2
2019,13,0,1,40000,1,62,3,1,1
2019,13,223,1,75000,1,50,1,1,2
2019,13,73,1,51000,1,43,1,1,1
2019,13,73,1,51000,0,43,1,1,1
2019,13,0,0,4600,0,26,0,1,2
2019,13,0,1,130000,0,37,1,5,2
2019,13,0,1,130000,1,37,1,2,2
2019,13,117,1,268000,1,48,1,1,3
2019,13,117,1,268000,0,47,1,1,2
2019,13,117,1,268000,0,23,0,1,1
2019,13,63,1,62800,0,62,1,1,1
2019,13,63,1,62800,1,63,1,5,1
2019,13,63,1,62800,0,42,3,5,1
2019,13,67,1,200000,0,54,0,1,2
2019,13,77,1,126500,1,43,1,1,2
2019,13,77,1,126500,0,36,1,1,2
2019,13,0,1,102000,1,70,1,1,2
2019,13,0,1,102000,0,72,1,1,1
2019,13,0,1,102000,0,42,1,1,2
2019,13,0,1,102000,1,25,0,1,2
2019,13,0,1,102000,1,42,1,1,1
2019,13,0,1,56400,0,54,1,1,2
2019,13,0,1,56400,1,55,1,1,1
2019,13,0,1,56400,1,30,3,1,1
2019,13,0,1,56400,1,49,3,1,2
2019,13,0,0,10800,1,58,3,1,2
2019,13,0,1,146000,1,63,1,1,2
2019,13,0,1,146000,0,58,1,1,2
2019,13,0,1,130000,0,42,3,1,2
2019,13,0,0,155000,0,26,0,1,2
2019,13,0,0,155000,1,28,0,1,2
2019,13,135,0,57100,1,34,1,2,1
2019,13,135,0,57100,0,49,1,2,1
2019,13,0,0,198900,0,70,4,2,1
2019,13,0,1,97000,0,50,0,2,1
2019,13,51,1,62950,1,71,1,1,2
2019,13,51,1,62950,0,69,1,1,1
2019,13,139,1,172000,0,49,1,1,2
2019,13,139,1,172000,1,43,1,1,2
2019,13,0,0,10580,1,62,2,1,1
2019,13,0,0,10580,0,66,2,1,1
2019,13,0,1,44500,0,59,3,2,2
2019,13,0,1,44500,0,34,0,2,2
2019,13,0,0,84600,1,47,3,2,2
2019,13,67,1,144000,1,38,1,1,1
2019,13,67,1,144000,0,31,1,1,2
2019,13,67,1,144000,0,64,4,1,1
2019,13,0,0,19500,1,61,4,2,1
2019,13,0,0,19500,1,61,1,2,1
2019,13,0,0,19500,1,61,4,2,1
2019,13,117,1,185000,1,49,1,1,2
2019,13,117,1,185000,0,49,1,1,2
2019,13,0,1,11000,1,68,3,5,2
2019,13,135,1,102000,1,57,1,1,2
2019,13,135,1,102000,0,56,1,1,1
2019,13,0,1,225000,1,60,1,1,3
2019,13,0,1,225000,0,55,1,1,2
2019,13,0,0,30000,1,53,1,1,2
2019,13,0,0,30000,0,54,1,1,1
2019,13,0,0,44000,0,26,0,1,2
2019,13,57,0,18000,1,65,1,1,1
2019,13,57,0,18000,0,72,1,1,1
2019,13,117,1,190000,1,37,1,4,2
2019,13,117,1,190000,0,38,1,4,2
2019,13,313,0,27000,0,33,3,1,1
2019,13,67,1,141000,0,42,1,1,2
2019,13,67,1,141000,1,47,1,1,2
2019,13,313,1,119000,0,58,1,1,2
2019,13,313,1,119000,1,57,1,1,2
2019,13,0,1,123000,1,55,1,1,2
2019,13,0,1,123000,0,54,1,1,1
2019,13,0,1,123000,1,27,0,1,2
2019,13,0,1,97800,0,72,1,1,2
2019,13,0,1,39900,0,69,1,1,1
2019,13,139,1,93500,0,47,3,4,2
2019,13,0,1,44110,1,71,1,1,2
2019,13,0,1,44110,0,68,1,1,2
2019,13,0,1,47200,1,58,1,1,1
2019,13,0,1,47200,0,48,1,1,1
2019,13,223,1,101030,1,61,1,1,2
2019,13,223,1,101030,0,57,1,1,1
2019,13,67,1,196100,1,45,1,4,2
2019,13,67,1,196100,0,42,1,4,1
2019,13,135,1,167000,1,57,1,1,1
2019,13,135,1,167000,0,52,1,1,2
2019,13,135,1,167000,1,28,0,1,2
2019,13,135,1,167000,0,26,0,1,2
2019,13,151,0,42000,1,29,0,2,2
2019,13,73,0,41600,1,69,1,1,1
2019,13,113,1,95500,0,43,1,1,1
2019,13,113,1,95500,1,42,1,1,2
2019,13,0,1,56400,0,59,1,1,1
2019,13,0,1,56400,1,65,1,1,1
2019,13,0,1,56400,1,27,0,1,1
2019,13,63,1,88000,0,24,1,5,2
2019,13,63,1,88000,0,23,1,5,1
2019,13,63,1,88000,1,60,1,5,1
2019,13,63,1,88000,0,56,1,5,1
2019,13,67,1,170000,0,44,1,1,1
2019,13,67,1,170000,1,45,1,1,2
2019,13,0,1,180000,0,44,1,1,1
2019,13,0,1,180000,1,49,1,1,1
2019,13,0,1,180000,1,26,0,1,1
2019,13,0,1,236000,0,72,3,1,3
2019,13,0,1,295040,0,37,0,1,3
2019,13,0,1,295040,1,42,0,1,2
2019,13,245,0,91000,1,35,0,1,1
2019,13,135,1,90900,0,40,1,1,2
2019,13,135,1,90900,1,35,1,1,1
